Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782762606,109,,Aggregated,562.900000,558.800000,6,7,9,11,16,24,47,54,97,140,240,116059,114966,6,8.706920197480642,1.262400000996422,235.06439999619033,114.58347909253052
1782762607,109,,Aggregated,559.500000,555.300000,6,7,9,11,15,24,47,53,97,140,240,116609,115513,6,8.693550010713704,1.262400000996422,235.06439999619033,114.40554331140821
1782762608,109,,Aggregated,562.200000,557.600000,6,7,9,11,15,24,47,53,97,140,240,117173,116073,6,8.681049636855652,1.262400000996422,235.06439999619033,114.22417280431499
1782762609,109,,Aggregated,570.800000,566.400000,6,7,9,11,15,24,47,53,98,140,240,117797,116691,6,8.67775027037443,1.262400000996422,235.06439999619033,114.52536142686147
1782762610,109,,Aggregated,560.700000,556.000000,6,7,9,10,15,24,47,53,98,140,240,118374,117262,6,8.670478621144095,1.262400000996422,235.06439999619033,114.36867893287378
1782762611,109,,Aggregated,563.100000,558.500000,6,7,9,10,15,24,47,53,98,140,240,118941,117828,6,8.661891336035595,1.262400000996422,235.06439999619033,114.19046417971936
1782762612,109,,Aggregated,570.700000,566.200000,6,7,9,10,15,24,47,53,97,140,240,119551,118433,6,8.651512397214722,1.262400000996422,235.06439999619033,114.24490803088221
1782762613,109,,Aggregated,570.500000,566.000000,6,7,9,10,15,24,47,53,97,140,240,120107,118983,6,8.638260837415997,1.262400000996422,235.06439999619033,114.56170747749923
1782762614,109,,Aggregated,566.100000,561.700000,6,7,9,10,15,24,47,53,97,140,240,120684,119557,6,8.627749606405581,1.262400000996422,235.06439999619033,114.6535829107421
1782762615,109,,Aggregated,575.400000,570.900000,6,7,9,10,15,24,47,53,96,140,240,121145,120016,6,8.652316494280315,1.262400000996422,235.06439999619033,114.76590862189937
1782762616,109,,Aggregated,571.700000,567.300000,6,7,9,11,16,24,47,53,97,140,240,121600,120468,6,8.687366071543503,1.262400000996422,235.06439999619033,114.90118421052631
1782762617,109,,Aggregated,576.000000,571.600000,6,7,9,11,16,25,47,54,97,140,240,122110,120972,6,8.71337062893775,1.262400000996422,235.06439999619033,115.01206289411186
1782762618,109,,Aggregated,565.200000,561.400000,6,7,9,11,16,25,47,54,97,140,240,122614,121475,6,8.719969045945776,1.262400000996422,235.06439999619033,114.88266429608365
1782762619,109,,Aggregated,547.500000,543.500000,6,7,9,11,16,24,47,54,97,140,240,123181,122041,6,8.716123274688847,1.262400000996422,235.06439999619033,114.70728440262702
1782762620,109,,Aggregated,547.800000,543.800000,6,7,9,11,16,24,47,54,97,140,240,123722,122576,6,8.719200318451463,1.262400000996422,235.06439999619033,114.59534278463006
1782762621,109,,Aggregated,538.400000,534.500000,6,7,9,11,16,25,47,54,98,140,240,124213,123063,6,8.752227645249961,1.262400000996422,235.06439999619033,114.68236819012503
1782762622,109,,Aggregated,533.700000,530.300000,6,7,9,11,16,25,47,54,98,140,240,124867,123712,6,8.75100824957222,1.262400000996422,235.06439999619033,114.48319411854213
1782762623,109,,Aggregated,528.200000,524.800000,6,7,9,11,16,25,47,54,98,140,240,125403,124243,6,8.754194431548187,1.262400000996422,235.06439999619033,114.35474430436274
1782762624,109,,Aggregated,522.000000,518.200000,6,7,9,11,16,25,47,54,98,140,240,125948,124780,6,8.756818151136834,1.262400000996422,235.06439999619033,114.68494934417379
1782762625,109,,Aggregated,525.600000,521.800000,6,7,9,11,16,25,47,54,98,140,240,126492,125321,6,8.7700661061522,1.262400000996422,235.06439999619033,114.5485959586377
1782762627,109,,Aggregated,522.700000,518.600000,6,8,9,11,16,25,47,54,98,140,240,126998,125825,6,8.785913425403793,1.262400000996422,235.06439999619033,114.39809288335249
1782762628,109,,Aggregated,531.300000,527.100000,6,8,9,11,16,25,47,54,98,140,240,127527,126349,6,8.792173205668696,1.262400000996422,235.06439999619033,114.24081959114541
1782762629,109,,Aggregated,536.300000,532.300000,6,8,9,11,16,25,47,54,98,140,240,128061,126878,6,8.791253838399898,1.262400000996422,235.06439999619033,114.31415497302066
1782762630,109,,Aggregated,536.200000,532.300000,6,8,9,11,16,25,47,54,98,140,240,128682,127498,6,8.785765246882182,1.262400000996422,235.06439999619033,114.14601109712314
1782762631,109,,Aggregated,539.600000,535.200000,6,8,9,11,16,25,47,54,98,140,240,129161,127975,6,8.798515554226109,1.262400000996422,235.06439999619033,114.00702998583164
1782762632,109,,Aggregated,545.000000,540.700000,6,8,9,11,16,25,47,54,98,140,240,129658,128463,6,8.822720799329261,1.262400000996422,235.06439999619033,114.54719338567617
1782762633,109,,Aggregated,541.300000,537.300000,6,8,9,11,16,25,47,54,98,140,240,130180,128982,6,8.821807130890422,1.262400000996422,235.06439999619033,114.3956905822707
1782762634,109,,Aggregated,540.100000,535.700000,6,8,9,11,16,25,47,54,98,140,240,130703,129501,6,8.838547154230117,1.262400000996422,235.06439999619033,114.24539605058797
1782762635,109,,Aggregated,526.600000,522.400000,6,8,9,11,16,25,47,54,98,140,240,131247,130041,6,8.861990499587307,1.262400000996422,235.06439999619033,114.3136224066074
1782762636,109,,Aggregated,524.400000,520.300000,6,8,9,11,16,25,47,54,99,140,240,131763,130549,6,8.871960430466089,1.262400000996422,235.06439999619033,114.38828047327398
1782762637,109,,Aggregated,523.500000,519.800000,6,8,9,11,16,25,47,54,98,140,240,132320,131103,6,8.871878541411489,1.262400000996422,235.06439999619033,114.45281892382104
1782762638,109,,Aggregated,521.700000,517.400000,6,8,9,11,16,25,47,54,98,140,240,132850,131625,6,8.879315312755685,1.262400000996422,235.06439999619033,114.74523146405721
1782762639,109,,Aggregated,527.300000,522.900000,6,8,10,11,16,25,47,54,98,140,240,133342,132116,6,8.904123972189097,1.262400000996422,235.06439999619033,114.8268887522311
1782762640,109,,Aggregated,527.800000,523.100000,6,8,10,11,16,25,47,54,99,140,240,133854,132624,6,8.921913961477173,1.262400000996422,235.06439999619033,114.71748322799468
1782762641,109,,Aggregated,523.200000,518.900000,6,8,10,11,16,25,47,54,98,140,240,134407,133174,6,8.922862600902464,1.262400000996422,235.06439999619033,114.99968007618651
1782762642,109,,Aggregated,512.800000,508.200000,6,8,10,11,16,25,47,54,98,140,240,134989,133753,6,8.924611288323073,1.262400000996422,235.06439999619033,115.10414922697404
1782762643,109,,Aggregated,519.600000,514.900000,6,8,10,11,16,25,47,54,98,140,240,135479,134241,6,8.93948673447131,1.262400000996422,235.06439999619033,114.9661866414721
1782762644,109,,Aggregated,526.800000,522.700000,6,8,10,11,16,25,47,54,100,140,240,135964,134720,6,8.958987688648534,1.262400000996422,235.06439999619033,114.85952899296873
1782762645,109,,Aggregated,526.500000,522.500000,6,8,10,11,16,25,47,54,99,140,240,136437,135189,6,8.971394346104523,1.262400000996422,235.06439999619033,114.94254491083797
1782762646,109,,Aggregated,523.500000,519.300000,6,8,10,11,16,25,47,54,99,140,240,136924,135672,6,8.97769151791847,1.262400000996422,235.06439999619033,115.45197335748298
1782762647,109,,Aggregated,516.300000,512.000000,6,8,10,11,16,25,47,54,99,140,240,137433,136181,6,9.006855333141136,1.262400000996422,235.06439999619033,115.30921976526744
1782762648,109,,Aggregated,512.900000,509.100000,6,8,10,11,16,25,47,54,99,140,240,138058,136804,6,9.010110470234363,1.262400000996422,235.06439999619033,115.13436381810543
1782762649,109,,Aggregated,507.100000,503.600000,6,8,10,11,16,25,47,54,99,140,240,138567,137308,6,9.01525532341527,1.262400000996422,235.06439999619033,115.43013848896202
1782762650,109,,Aggregated,515.700000,512.700000,6,8,10,11,16,25,47,54,98,140,240,139100,137838,6,9.025501797985191,1.262400000996422,235.06439999619033,115.49391085549964
1782762651,109,,Aggregated,518.800000,515.500000,6,8,10,11,16,25,47,54,99,140,240,139636,138370,6,9.033487856998104,1.262400000996422,235.06439999619033,115.36912400813544
1782762652,109,,Aggregated,520.700000,517.700000,6,8,10,11,16,25,48,54,100,140,240,140117,138845,6,9.063367129611528,1.262400000996422,235.06439999619033,115.2842410271416
1782762653,109,,Aggregated,518.700000,515.500000,6,8,10,11,16,25,48,54,100,140,240,140684,139405,6,9.068900965993791,1.262400000996422,235.06439999619033,115.36051007932672
1782762654,109,,Aggregated,508.400000,505.000000,6,8,10,11,16,25,48,54,100,140,240,141208,139927,6,9.072226511245214,1.262400000996422,235.06439999619033,115.2416081241856
1782762655,109,,Aggregated,514.200000,510.400000,6,8,10,11,16,25,48,54,100,140,240,141756,140472,6,9.078587015716591,1.262400000996422,235.06439999619033,115.32422613504896
1782762656,109,,Aggregated,519.000000,515.300000,6,8,10,11,16,25,48,54,100,140,240,142306,141019,6,9.071628246172802,1.262400000996422,235.06439999619033,115.39285061768302
1782762657,109,,Aggregated,522.800000,519.300000,6,8,10,11,16,25,48,54,100,140,240,142781,141492,6,9.082500212211285,1.262400000996422,235.06439999619033,115.2641457897059
1782762658,109,,Aggregated,533.800000,530.300000,6,8,10,11,16,25,48,54,100,140,240,143282,141987,6,9.096002631871285,1.262400000996422,235.06439999619033,115.7461788640583
1782762659,109,,Aggregated,535.100000,531.500000,6,8,10,11,16,25,48,55,100,140,240,143825,142525,6,9.1082260740469,1.262400000996422,235.06439999619033,115.59821310620546
1782762660,109,,Aggregated,518.300000,514.300000,6,8,10,11,16,25,48,55,100,140,240,144391,143088,6,9.118343440379268,1.262400000996422,235.06439999619033,115.65593423412817
1782762661,109,,Aggregated,519.500000,515.600000,6,8,10,11,16,25,48,55,100,140,240,144892,143586,6,9.126661056510317,1.262400000996422,235.06439999619033,115.7269138392734
1782762662,109,,Aggregated,522.200000,518.000000,6,8,10,11,16,26,48,55,100,140,240,145366,144056,6,9.153786373016256,1.262400000996422,235.06439999619033,115.59891584001761
1782762663,109,,Aggregated,522.100000,518.100000,6,8,10,11,16,26,48,55,100,140,240,145805,144489,6,9.191485512841437,1.262400000996422,235.06439999619033,115.68287781626144
1782762664,109,,Aggregated,522.200000,518.500000,6,8,10,11,17,26,48,55,100,140,240,146368,145049,6,9.210964934957394,1.262400000996422,235.06439999619033,115.53539024923481
1782762665,109,,Aggregated,503.900000,500.200000,6,8,10,11,17,26,48,55,100,140,240,146845,145525,6,9.224823163197907,1.262400000996422,235.06439999619033,115.43328679900576
1782762666,109,,Aggregated,510.000000,506.400000,6,8,10,11,17,26,48,55,100,140,240,147398,146073,6,9.224325964393977,1.262400000996422,235.06439999619033,115.68771625123814
1782762667,109,,Aggregated,504.400000,500.700000,6,8,10,11,17,26,48,55,100,140,240,147941,146611,6,9.225920806941884,1.262400000996422,235.06439999619033,115.54469687240183
1782762668,109,,Aggregated,498.100000,494.500000,6,8,10,11,17,26,48,55,100,140,240,148481,147147,6,9.231523162558666,1.262400000996422,235.06439999619033,115.99952182434116
1782762669,109,,Aggregated,500.900000,496.700000,6,8,10,11,17,26,48,55,100,140,240,149014,147680,6,9.226001275047311,1.262400000996422,235.06439999619033,115.86002657468426
1782762670,109,,Aggregated,510.000000,506.200000,6,8,10,11,16,26,48,55,100,140,240,149531,148191,6,9.224381096226605,1.262400000996422,235.06439999619033,115.72431134681104
1782762671,109,,Aggregated,511.300000,507.700000,6,8,10,11,16,26,48,55,100,140,240,150102,148761,6,9.229960564814922,1.262400000996422,235.06439999619033,115.57554862693368
1782762672,109,,Aggregated,507.400000,503.800000,6,8,10,11,17,26,48,55,100,140,240,150612,149269,6,9.235875439538768,1.262400000996422,235.06439999619033,115.44479191565081
1782762673,109,,Aggregated,508.400000,504.900000,6,8,10,11,17,26,48,55,100,140,240,151060,149707,6,9.270905950614031,1.262400000996422,235.06439999619033,115.52291804580962
1782762674,109,,Aggregated,517.000000,513.500000,6,8,10,11,17,26,48,55,100,140,240,151569,150214,6,9.282863118446421,1.262400000996422,235.06439999619033,115.39232956607222
1782762675,109,,Aggregated,520.700000,517.200000,6,8,10,11,17,26,48,55,100,140,240,152126,150769,6,9.283779561677326,1.262400000996422,235.06439999619033,115.44422386705757
1782762676,109,,Aggregated,515.400000,511.700000,6,8,10,12,17,26,48,55,100,140,240,152667,151307,6,9.294670698970851,1.262400000996422,235.06439999619033,115.52835255818219
1782762677,109,,Aggregated,520.700000,517.100000,6,8,10,12,17,26,48,55,100,140,240,153252,151889,6,9.29263981872801,1.262400000996422,235.06439999619033,115.38038655286718
1782762678,109,,Aggregated,527.400000,524.000000,6,8,10,12,17,26,48,55,100,140,240,153692,152320,6,9.316499776824005,1.262400000996422,235.06439999619033,115.46090232412878
1782762679,109,,Aggregated,524.300000,521.200000,6,8,10,12,17,26,48,55,100,140,240,154262,152887,6,9.314747978113218,1.262400000996422,235.06439999619033,115.3179266442805
1782762680,109,,Aggregated,524.800000,521.100000,6,8,10,12,17,26,48,55,100,140,240,154846,153468,6,9.314849904418368,1.262400000996422,235.06439999619033,115.37279619751237
1782762681,109,,Aggregated,519.400000,515.300000,6,8,10,12,17,26,48,55,100,140,240,155348,153967,6,9.331459695004462,1.262400000996422,235.06439999619033,115.24830058964389
1782762682,109,,Aggregated,522.400000,518.400000,6,8,10,12,17,26,48,55,100,140,240,155858,154472,6,9.334965499362074,1.262400000996422,235.06439999619033,115.31118069011536
1782762683,109,,Aggregated,525.800000,521.900000,6,8,10,12,17,26,48,55,100,140,240,156416,155027,6,9.335501334899208,1.262400000996422,235.06439999619033,115.18866356382979
1782762684,109,,Aggregated,516.700000,512.600000,6,8,10,12,17,26,48,55,100,140,240,156931,155541,6,9.34132469301575,1.262400000996422,235.06439999619033,115.07312130809082
1782762685,109,,Aggregated,527.800000,523.900000,6,8,10,12,17,26,48,55,100,140,240,157431,156041,6,9.343693313894358,1.262400000996422,235.06439999619033,114.95189638635338
1782762686,109,,Aggregated,531.000000,527.500000,6,8,10,12,17,26,48,55,100,140,240,157988,156594,6,9.354216458210175,1.262400000996422,235.06439999619033,115.00399397422589
1782762687,109,,Aggregated,528.600000,525.200000,6,8,10,12,17,26,48,55,100,140,240,158560,157159,6,9.352630636350828,1.262400000996422,235.06439999619033,115.05150731584258
1782762688,109,,Aggregated,522.400000,519.000000,6,8,10,12,17,26,48,55,100,140,240,159112,157707,6,9.350592695710098,1.262400000996422,235.06439999619033,115.11299587711801
1782762689,109,,Aggregated,525.600000,521.900000,6,8,10,12,17,26,48,55,100,140,240,159663,158255,6,9.34846491359795,1.262400000996422,235.06439999619033,115.00215453799565
1782762690,109,,Aggregated,530.200000,526.800000,6,8,10,12,17,26,48,55,100,140,240,160223,158810,6,9.349609386290446,1.262400000996422,235.06439999619033,114.88959762331251
1782762691,109,,Aggregated,535.100000,532.100000,6,8,10,12,17,26,48,55,100,140,240,160743,159326,6,9.355608202531819,1.262400000996422,235.06439999619033,114.76545168374362
1782762692,109,,Aggregated,534.700000,531.600000,6,8,10,12,17,26,48,55,100,140,240,161317,159897,6,9.352427678418907,1.262400000996422,235.06439999619033,114.83442538604115
1782762693,109,,Aggregated,531.400000,527.800000,6,8,10,12,17,26,48,55,100,140,240,161854,160430,6,9.351213871139704,1.262400000996422,235.06439999619033,114.71267932828351
1782762694,109,,Aggregated,539.400000,536.000000,6,8,10,12,17,26,48,55,100,140,240,162352,160909,6,9.356088494133449,1.262400000996422,235.06439999619033,114.7038964718636
1782762695,109,,Aggregated,542.300000,539.000000,6,8,10,12,17,26,48,55,100,140,240,162868,161407,6,9.368462392241383,1.262400000996422,235.06439999619033,115.03203207505464
1782762696,109,,Aggregated,538.000000,533.900000,6,8,10,12,17,26,48,55,100,140,240,163315,161831,6,9.404523103202294,1.262400000996422,235.06439999619033,115.42108808131525
1782762697,109,,Aggregated,541.600000,535.800000,6,8,10,12,17,26,48,55,100,140,240,163817,162317,6,9.408670223477907,1.262400000996422,235.06439999619033,115.54494954736077
1782762698,109,,Aggregated,534.400000,526.600000,6,8,10,12,17,26,48,55,100,140,240,164286,162774,6,9.43294141375094,1.262400000996422,235.06439999619033,115.65355538512107
1782762699,109,,Aggregated,525.000000,515.600000,6,8,10,12,17,26,48,55,100,140,240,164791,163244,6,9.442605619235419,1.262400000996422,235.06439999619033,115.84193918357192
1782762700,109,,Aggregated,517.600000,507.900000,6,8,10,12,17,26,48,55,100,140,240,165316,163735,6,9.454920142027337,1.262400000996422,235.06439999619033,115.88103994773645
1782762701,109,,Aggregated,509.000000,497.700000,6,8,10,12,17,27,48,56,100,150,240,165717,164107,6,9.51205017650146,1.262400000996422,235.06439999619033,115.93676569090678
1782762702,109,,Aggregated,506.700000,492.100000,6,8,10,12,17,27,48,56,100,150,240,166204,164565,6,9.533750500585183,1.262400000996422,235.06439999619033,115.98455512502707
1782762703,109,,Aggregated,501.000000,483.800000,6,8,10,12,17,27,48,56,100,150,240,166767,165104,6,9.543488121147682,1.262400000996422,235.06439999619033,115.8821409511474
1782762704,109,,Aggregated,487.800000,467.600000,6,9,10,12,17,27,48,56,100,150,240,167285,165599,6,9.557369684666023,1.262400000996422,235.06439999619033,116.01279253967779
1782762705,109,,Aggregated,482.800000,460.500000,6,9,10,12,17,27,48,56,100,150,240,167890,166179,6,9.559074000830112,1.262400000996422,235.06439999619033,116.32297933170528
1782762706,109,,Aggregated,484.200000,460.500000,6,9,10,12,17,27,48,56,100,150,240,168414,166693,6,9.561756106377194,1.262400000996422,235.06439999619033,116.37520633676536
1782762707,109,,Aggregated,488.400000,464.300000,6,9,10,12,17,27,48,56,100,150,240,168923,167187,6,9.565605204735116,1.262400000996422,235.06439999619033,116.4670411962847
1782762708,109,,Aggregated,501.400000,477.200000,6,9,10,12,17,27,48,56,100,150,240,169451,167706,6,9.56820212332375,1.262400000996422,235.06439999619033,116.38121934954647
1782762709,109,,Aggregated,505.600000,482.400000,6,9,10,12,17,27,48,56,100,150,240,169999,168249,6,9.565155299145308,1.262400000996422,235.06439999619033,116.25251913246548
1782762710,109,,Aggregated,506.400000,482.700000,6,9,10,12,17,27,48,56,100,150,240,170523,168758,6,9.565834916106843,1.262400000996422,235.06439999619033,116.21029421251092
1782762711,109,,Aggregated,514.500000,491.700000,6,9,10,12,17,27,48,56,100,150,240,171063,169290,6,9.566808954006296,1.262400000996422,235.06439999619033,116.11343189351291
1782762712,109,,Aggregated,515.900000,496.200000,6,9,10,12,17,27,48,56,100,150,240,171598,169820,6,9.559524430931846,1.262400000996422,235.06439999619033,116.16187251599669
1782762713,109,,Aggregated,519.700000,501.500000,6,9,10,12,17,27,48,56,100,150,240,172139,170355,6,9.553023493217552,1.262400000996422,235.06439999619033,116.0971830904095
1782762714,109,,Aggregated,532.600000,517.100000,6,9,10,12,17,27,48,56,100,150,240,172709,170921,6,9.555207594850286,1.262400000996422,235.06439999619033,116.31811891679067
1782762715,109,,Aggregated,535.000000,521.400000,6,9,10,12,17,27,48,56,100,150,240,173271,171477,6,9.558519195936363,1.262400000996422,235.06439999619033,116.22879766377524
1782762716,109,,Aggregated,534.200000,522.500000,6,9,10,12,17,27,48,56,100,150,240,173763,171963,6,9.567332325633105,1.262400000996422,235.06439999619033,116.32506344849018
1782762717,109,,Aggregated,536.200000,526.300000,6,9,11,12,17,27,48,56,100,150,240,174266,172460,6,9.583203591630177,1.262400000996422,235.06439999619033,116.42373153684598
1782762718,109,,Aggregated,531.200000,522.900000,6,9,11,12,17,27,48,56,100,150,240,174783,172973,6,9.602524382227656,1.262400000996422,235.06439999619033,116.31490476762615
1782762719,109,,Aggregated,530.900000,523.100000,6,9,11,12,17,27,48,56,100,150,240,175332,173515,6,9.613778806486373,1.262400000996422,235.06439999619033,116.54654598133826
1782762720,109,,Aggregated,529.100000,522.100000,6,9,11,12,17,27,48,56,100,150,240,175842,174022,6,9.60929789071382,1.262400000996422,235.06439999619033,116.4313872681157
1782762721,109,,Aggregated,526.800000,520.300000,6,9,11,12,17,27,48,56,100,150,240,176380,174554,6,9.610234348558933,1.262400000996422,235.06439999619033,116.68790112257625
1782762722,109,,Aggregated,527.400000,520.900000,6,9,11,12,17,27,48,56,100,150,240,176865,175038,6,9.614086177586325,1.262400000996422,235.06439999619033,116.57837898962485
1782762723,109,,Aggregated,527.300000,522.200000,6,9,11,12,17,27,48,56,100,150,240,177364,175530,6,9.622591118822555,1.262400000996422,235.06439999619033,116.63340362193004
1782762724,109,,Aggregated,525.400000,520.200000,6,9,11,12,17,27,48,56,100,150,240,177821,175984,6,9.634694312813442,1.262400000996422,235.06439999619033,116.53107338278382
1782762725,109,,Aggregated,519.700000,514.900000,6,9,11,12,17,27,48,56,100,150,240,178347,176504,6,9.638086537473997,1.262400000996422,235.06439999619033,116.59954470778875
1782762726,109,,Aggregated,515.900000,510.900000,6,9,11,12,17,27,48,56,100,150,240,178907,177059,6,9.634224997338237,1.262400000996422,235.06439999619033,116.6586718239085
1782762727,109,,Aggregated,505.100000,500.200000,6,9,11,12,17,27,48,56,100,150,240,179447,177594,6,9.630175859717939,1.262400000996422,235.06439999619033,116.72147765078269
1782762728,109,,Aggregated,503.300000,498.400000,6,9,11,12,17,27,48,56,100,150,240,180042,178186,6,9.626490149514188,1.262400000996422,235.06439999619033,116.7722364781551
1782762730,109,,Aggregated,513.700000,509.100000,6,9,11,12,17,27,48,56,100,150,240,180577,178711,6,9.63973509527139,1.262400000996422,235.06439999619033,116.8445427712278
1782762731,109,,Aggregated,522.100000,517.600000,6,9,11,12,17,27,48,56,100,150,240,181119,179248,6,9.643401008170256,1.262400000996422,235.06439999619033,116.7421750340936
1782762732,109,,Aggregated,520.600000,515.700000,6,9,11,12,17,27,48,56,100,150,240,181678,179798,6,9.658438620519714,1.262400000996422,235.06439999619033,116.9479848963551
1782762733,109,,Aggregated,522.800000,517.700000,6,9,11,12,17,27,48,56,100,150,240,182228,180343,6,9.652872587082275,1.262400000996422,235.06439999619033,116.82655245077595
1782762734,109,,Aggregated,525.300000,519.900000,6,9,11,12,17,27,48,56,100,150,240,182792,180903,6,9.647830751886769,1.262400000996422,235.06439999619033,116.70283163376953
1782762735,109,,Aggregated,533.600000,527.800000,6,9,11,12,17,27,48,56,100,150,240,183328,181434,6,9.652017324679425,1.262400000996422,235.06439999619033,117.08715526269854
1782762736,109,,Aggregated,539.700000,534.200000,6,9,11,12,17,27,48,56,100,150,240,183858,181960,6,9.645550992063693,1.262400000996422,235.06439999619033,117.16849960295445
1782762737,109,,Aggregated,545.900000,540.200000,6,9,11,12,17,27,48,56,100,150,240,184363,182457,6,9.645878363873926,1.262400000996422,235.06439999619033,117.09434105541784
1782762738,109,,Aggregated,548.100000,542.600000,6,9,11,12,17,27,48,56,100,150,240,184915,183007,6,9.639827087033588,1.262400000996422,235.06439999619033,116.97412324581565
1782762739,109,,Aggregated,542.400000,536.600000,6,9,11,12,17,27,48,56,100,150,240,185465,183555,6,9.63490782950327,1.262400000996422,235.06439999619033,116.87344242849055
1782762740,109,,Aggregated,543.000000,537.500000,6,9,11,12,17,27,48,56,100,150,240,186050,184132,6,9.63359364310064,1.262400000996422,235.06439999619033,116.90562214458478
1782762741,109,,Aggregated,537.900000,532.500000,6,9,11,12,17,27,48,56,100,150,240,186610,184685,6,9.63676154921437,1.262400000996422,235.06439999619033,116.96094528696212
1782762742,109,,Aggregated,544.700000,539.500000,6,9,11,12,17,27,48,56,100,150,240,187118,185185,6,9.650166375756635,1.262400000996422,235.06439999619033,116.92505798480103
1782762743,109,,Aggregated,544.200000,538.800000,6,9,11,12,17,27,48,56,100,150,240,187687,185744,6,9.655384462955078,1.262400000996422,235.06439999619033,116.82062156675742
1782762744,109,,Aggregated,540.500000,535.300000,6,9,11,12,17,27,48,56,100,150,240,188245,186297,6,9.657432698868547,1.262400000996422,235.06439999619033,116.73779383250552
1782762745,109,,Aggregated,540.900000,535.400000,6,9,11,12,17,27,48,56,100,150,240,188838,186886,6,9.663884764181615,1.262400000996422,235.06439999619033,116.61201135364705
1782762746,109,,Aggregated,541.500000,535.800000,6,9,11,12,17,27,48,56,100,150,240,189355,187400,6,9.65906712523323,1.262400000996422,235.06439999619033,116.52301761242111
1782762747,109,,Aggregated,546.000000,540.200000,6,9,11,12,17,27,48,56,100,150,240,189905,187947,6,9.657891595789867,1.262400000996422,235.06439999619033,116.40813038097997
1782762748,109,,Aggregated,543.500000,537.800000,6,9,11,12,17,27,48,56,100,150,240,190449,188485,6,9.657028670659304,1.262400000996422,235.06439999619033,116.29445678370587
1782762749,109,,Aggregated,547.800000,542.600000,6,9,11,12,17,27,48,56,100,150,240,190997,189028,6,9.652428917199499,1.262400000996422,235.06439999619033,116.180343146751
1782762750,109,,Aggregated,548.900000,543.300000,6,9,11,12,17,27,48,56,100,150,240,191505,189533,6,9.652816839760842,1.262400000996422,235.06439999619033,116.23775358345735
1782762751,109,,Aggregated,549.100000,543.300000,6,9,11,12,17,27,48,56,100,150,240,192062,190088,6,9.649282747750076,1.262400000996422,235.06439999619033,116.14300590434338
1782762752,109,,Aggregated,539.100000,533.900000,6,9,11,12,17,27,48,56,100,150,240,192616,190641,6,9.646352913560222,1.262400000996422,235.06439999619033,116.03182497819496
1782762753,109,,Aggregated,540.300000,535.400000,6,9,11,12,17,27,48,56,100,150,240,193121,191137,6,9.654371431373884,1.262400000996422,235.06439999619033,115.96819610503259
1782762754,109,,Aggregated,545.500000,541.200000,6,9,11,12,17,27,48,56,100,150,240,193672,191682,6,9.659266228977232,1.262400000996422,235.06439999619033,115.90358441075632
1782762755,109,,Aggregated,538.900000,534.500000,6,9,11,12,17,27,48,56,100,150,350,194178,192182,6,9.665775280405482,1.262400000996422,346.9513000018196,115.95277528865267
1782762756,109,,Aggregated,538.900000,534.500000,6,9,11,12,17,27,48,56,100,150,350,194178,192182,6,9.665775280405482,1.262400000996422,346.9513000018196,115.95277528865267
1782762757,109,,Aggregated,538.900000,534.500000,6,9,11,12,17,27,48,56,100,150,350,194178,192182,6,9.665775280405482,1.262400000996422,346.9513000018196,115.95277528865267
1782762758,109,,Aggregated,538.900000,534.500000,6,9,11,12,17,27,48,56,100,150,350,194178,192182,6,9.665775280405482,1.262400000996422,346.9513000018196,115.95277528865267
1782762759,109,,Aggregated,436.200000,432.400000,6,9,11,12,17,27,49,57,120,3500,3700,194640,192633,6,11.077321159569207,1.262400000996422,3740.2633000019705,116.058641594739
1782762760,109,,Aggregated,380.600000,377.400000,6,9,11,12,17,27,49,57,120,3500,3700,195276,193266,6,11.080307806379542,1.262400000996422,3740.2633000019705,115.96605829697454
1782762761,109,,Aggregated,356.400000,352.700000,6,9,11,12,17,27,49,57,120,3500,3700,195770,193756,6,11.071619953510032,1.262400000996422,3740.2633000019705,115.86678755682689
1782762762,109,,Aggregated,370.500000,366.700000,6,9,11,12,17,27,49,57,120,3500,3700,196300,194276,6,11.070068809977966,1.262400000996422,3740.2633000019705,116.07678553234845
1782762763,109,,Aggregated,369.700000,365.700000,6,9,11,12,17,27,49,57,120,3500,3700,196862,194837,6,11.062101821065864,1.262400000996422,3740.2633000019705,116.11491806443092
1782762764,109,,Aggregated,364.600000,360.200000,6,9,11,12,17,27,49,57,120,3500,3700,197382,195354,6,11.063171501954134,1.262400000996422,3740.2633000019705,116.02858923306077
1782762765,109,,Aggregated,370.000000,365.900000,6,9,11,12,17,27,49,57,120,3500,3700,197868,195835,6,11.066133077600739,1.262400000996422,3740.2633000019705,115.94907210867851
1782762766,109,,Aggregated,369.000000,365.400000,6,9,11,12,17,27,49,57,120,3500,3700,198414,196372,6,11.061911906411057,1.262400000996422,3740.2633000019705,115.84623060872721
1782762767,109,,Aggregated,359.300000,355.700000,6,9,11,12,17,27,49,57,120,3500,3700,198947,196899,6,11.059713324144798,1.262400000996422,3740.2633000019705,115.88919662020538
1782762768,109,,Aggregated,408.400000,404.200000,6,9,11,12,17,27,49,57,120,3500,3700,199433,197378,6,11.063093882148417,1.262400000996422,3740.2633000019705,115.79305330612286
